site,tree_id,scientific_name,family_name,utm_easting,utm_northing,type,dbh_2010,dead_2010,hcom_2009,htot_2010,date_2010,dbh_2011,dead_2011,hcom_2011,htot_2011,date_2011,plot_id,htot_feldpausch,htot_estimated,htot_estimation_method,dbh_incr_cm_yr,dbh_incr_source,gap_anos,dbh_lidar,htot_estimated_gap
TAP_A01,3269,Inga marginata,Fabaceae,726296.94,9664347.41,O,6.5,A,6.52,8.96,20100116-20100213,6.9,A,5.77,7.04,20110704-20110711,500.000640863,8.08,8.96,measured,0.4,observed,-2.0,6.1,8.16
TAP_A01,3270,,,726298.32,9664346.93,O,7.1,A,5.46,8.24,20100116-20100213,7.4,D,,3.17,20110704-20110711,500.000640863,8.51,8.24,measured,0.3,observed,-2.0,6.8,7.74
TAP_A01,3271,Cecropia palmata,Urticaceae,726300.76,9664346.77,O,12.7,A,14.79,16.2,20100116-20100213,13.6,A,4.86,6.09,20110704-20110711,500.000640863,13.22,16.2,measured,0.9,observed,-2.0,11.8,14.66
TAP_A01,3272,,,726315.98,9664345.82,O,6.4,A,5.16,6.24,20100116-20100213,6.5,A,4.48,7.17,20110704-20110711,500.000640863,7.72,6.24,measured,0.1,observed,-2.0,6.3,6.09
TAP_A01,3273,Pourouma guianensis,Urticaceae,726316.97,9664345.56,O,28.3,A,11.78,13.73,20100116-20100213,30.1,A,10.84,17.47,20110704-20110711,500.000640863,22.17,13.73,measured,1.8,observed,-2.0,26.5,12.71
TAP_A01,3274,,,726324.27,9664345.36,O,6.3,A,3.21,5.54,20100116-20100213,6.3,A,4.61,5.9,20110704-20110711,500.000640863,7.54,5.54,measured,0.0,observed,-2.0,6.3,5.54
TAP_A01,3275,Minquartia guianensis,Olacaceae,726332.87,9664345.12,O,6.9,A,2.11,3.76,20100116-20100213,7.0,A,2.07,2.48,20110704-20110711,500.000640863,8.17,3.76,measured,0.1,observed,-2.0,6.8,3.68
TAP_A01,3276,,,726342.8,9664343.65,O,11.7,A,2.38,6.17,20100116-20100213,11.9,A,3.28,7.03,20110704-20110711,500.000640863,12.03,6.17,measured,0.2,observed,-2.0,11.5,6.03
TAP_A01,3277,,,726342.81,9664343.85,O,13.5,A,1.17,7.88,20100116-20100213,14.5,A,3.28,7.03,20110704-20110711,500.000640863,13.82,7.88,measured,1.0,observed,-2.0,12.5,7.1
TAP_A01,3278,Bertholletia excelsa,Lecythidaceae,726344.74,9664344.18,O,10.9,A,4.11,8.63,20100116-20100213,11.5,A,7.35,12.31,20110704-20110711,500.000640863,11.75,8.63,measured,0.6,observed,-2.0,10.3,7.97
TAP_A01,3279,,,726350.06,9664342.85,O,23.9,D,,1.59,20100116-20100213,7.4,D,,1.59,20110704-20110711,500.000640863,8.51,1.59,measured,0.0,observed,-2.0,7.4,1.59
TAP_A01,3280,,,726354.83,9664343.8,O,8.4,A,6.45,7.49,20100116-20100213,8.6,A,5.74,9.12,20110704-20110711,500.000640863,9.52,7.49,measured,0.2,observed,-2.0,8.2,7.23
TAP_A01,3281,Theobroma glaucum,Malvaceae,726356.64,9664342.34,O,17.3,A,11.75,14.0,20100116-20100213,17.6,A,10.01,12.94,20110704-20110711,500.000640863,15.77,14.0,measured,0.3,observed,-2.0,17.0,13.68
TAP_A01,3282,Parahancornia fasciculata,Apocynaceae,726364.56,9664343.19,O,5.1,A,6.32,9.09,20100116-20100213,5.1,A,8.16,10.78,20110704-20110711,500.000640863,6.43,9.09,measured,0.0,observed,-2.0,5.1,9.09
TAP_A01,3283,,,726365.79,9664342.72,O,18.1,A,6.91,9.58,20100116-20100213,20.2,A,10.24,13.72,20110704-20110711,500.000640863,17.28,9.58,measured,2.1,observed,-2.0,16.0,8.2
TAP_A01,3284,,,726396.93,9664340.87,O,30.3,A,14.11,16.04,20100116-20100213,30.2,A,12.13,17.83,20110704-20110711,500.000640863,22.22,16.04,measured,0.0,observed,-2.0,30.2,16.04
TAP_A01,3285,,,726411.39,9664339.72,O,12.3,A,7.18,11.61,20100116-20100213,12.4,A,7.41,10.73,20110704-20110711,500.000640863,12.39,11.61,measured,0.1,observed,-2.0,12.2,11.48
TAP_A01,3286,,,726412.47,9664339.45,O,11.7,A,11.64,13.64,20100116-20100213,11.8,A,9.04,14.02,20110704-20110711,500.000640863,11.96,13.64,measured,0.1,observed,-2.0,11.6,13.48
TAP_A01,3287,,,726415.65,9664338.95,O,20.2,A,14.94,17.59,20100116-20100213,20.4,A,8.71,16.56,20110704-20110711,500.000640863,17.39,17.59,measured,0.2,observed,-2.0,20.0,17.37
TAP_A01,3288,,,726417.9,9664339.72,O,5.2,A,2.65,4.23,20100116-20100213,5.2,A,2.58,3.8,20110704-20110711,500.000640863,6.52,4.23,measured,0.0,observed,-2.0,5.2,4.23
TAP_A01,3289,,,726420.9,9664339.58,O,5.1,A,5.0,8.95,20100116-20100213,5.1,A,5.11,9.29,20110704-20110711,500.000640863,6.43,8.95,measured,0.0,observed,-2.0,5.1,8.95
TAP_A01,3290,,,726432.44,9664338.36,O,18.7,A,7.43,9.36,20100116-20100213,18.8,A,11.0,14.77,20110704-20110711,500.000640863,16.48,9.36,measured,0.1,observed,-2.0,18.6,9.29
TAP_A01,3291,,,726445.29,9664337.96,O,14.5,A,7.07,12.27,20100116-20100213,14.6,A,5.6,9.46,20110704-20110711,500.000640863,13.89,12.27,measured,0.1,observed,-2.0,14.4,12.16
TAP_A01,3292,,,726447.64,9664337.86,O,15.3,A,6.31,11.25,20100116-20100213,15.4,A,1.12,5.93,20110704-20110711,500.000640863,14.41,11.25,measured,0.1,observed,-2.0,15.2,11.15
TAP_A01,3293,Astrocaryum aculeatum ,Arecaceae,726457.12,9664335.62,P,22.9,A,20.78,28.46,20100116-20100213,23.0,A,18.21,26.07,20110704-20110711,500.000640863,18.79,28.46,measured,0.1,observed,-2.0,22.8,28.29
TAP_A01,3294,,,726460.82,9664337.04,O,8.0,A,3.49,5.66,20100116-20100213,8.1,A,3.42,7.12,20110704-20110711,500.000640863,9.1,5.66,measured,0.1,observed,-2.0,7.9,5.56
TAP_A01,3295,,,726480.12,9664334.88,O,16.3,A,8.26,9.33,20100116-20100213,16.4,A,8.56,14.31,20110704-20110711,500.000640863,15.04,9.33,measured,0.1,observed,-2.0,16.2,9.25
TAP_A01,3296,,,726480.42,9664334.81,O,12.3,A,8.24,9.81,20100116-20100213,15.5,A,9.24,12.66,20110704-20110711,500.000640863,14.47,9.81,measured,3.2,observed,-2.0,9.1,6.73
TAP_A01,3339,,,726490.92,9664334.61,O,,A,,,20100116-20100213,11.8,A,10.43,12.24,20110704-20110711,500.000640863,11.96,12.24,measured,0.2,site_median,-2.0,11.4,11.94
TAP_A01,3297,,,726484.22,9664334.83,O,11.8,A,6.58,8.64,20100116-20100213,12.1,A,6.11,7.82,20110704-20110711,500.000640863,12.18,8.64,measured,0.3,observed,-2.0,11.5,8.33
TAP_A01,3298,Jacaranda copaia,Bignoniaceae,726508.94,9664331.08,O,39.0,A,15.86,29.32,20100116-20100213,39.1,A,20.55,24.12,20110704-20110711,500.000640863,25.75,29.32,measured,0.1,observed,-2.0,38.9,29.24
TAP_A01,3299,Jacaranda copaia,Bignoniaceae,726516.25,9664329.37,O,41.5,A,22.06,25.93,20100116-20100213,41.8,A,24.28,28.49,20110704-20110711,500.000640863,26.7,25.93,measured,0.3,observed,-2.0,41.2,25.73
TAP_A01,3300,,,726524.08,9664332.94,O,5.3,A,7.57,9.45,20100116-20100213,5.4,A,7.46,9.01,20110704-20110711,500.000640863,6.71,9.45,measured,0.1,observed,-2.0,5.2,9.18
TAP_A01,3301,,,726539.66,9664332.12,O,11.6,A,7.37,13.34,20100116-20100213,11.8,A,7.24,12.1,20110704-20110711,500.000640863,11.96,13.34,measured,0.2,observed,-2.0,11.4,13.02
TAP_A01,3302,,,726550.25,9664331.56,O,7.3,A,5.42,7.36,20100116-20100213,7.5,A,7.7,11.05,20110704-20110711,500.000640863,8.6,7.36,measured,0.2,observed,-2.0,7.1,7.06
TAP_A01,3303,Couratari stellata,Lecythidaceae,726554.76,9664323.51,O,96.3,A,41.92,49.07,20100116-20100213,96.1,A,27.57,44.77,20110704-20110711,500.000640863,38.46,49.07,measured,0.0,observed,-2.0,96.1,49.07
TAP_A01,3304,,,726578.65,9664329.14,O,8.8,A,8.28,11.23,20100116-20100213,8.8,A,6.48,10.23,20110704-20110711,500.000640863,9.68,11.23,measured,0.0,observed,-2.0,8.8,11.23
TAP_A01,3305,,,726579.91,9664328.46,O,14.9,A,9.12,12.23,20100116-20100213,7.4,D,1.62,1.9,20110704-20110711,500.000640863,8.51,12.23,measured,0.0,observed,-2.0,7.4,12.23
TAP_A01,3306,,,726582.21,9664328.26,O,22.5,A,15.18,20.28,20100116-20100213,22.5,A,22.03,28.05,20110704-20110711,500.000640863,18.53,20.28,measured,0.0,observed,-2.0,22.5,20.28
TAP_A01,3307,,,726598.35,9664328.46,O,22.1,A,11.07,13.18,20100116-20100213,22.2,A,17.04,22.53,20110704-20110711,500.000640863,18.37,13.18,measured,0.1,observed,-2.0,22.0,13.1
TAP_A01,3308,,,726603.12,9664327.81,O,11.3,A,6.89,11.35,20100116-20100213,11.7,A,9.06,14.2,20110704-20110711,500.000640863,11.89,11.35,measured,0.4,observed,-2.0,10.9,10.79
TAP_A01,3309,Carapa guianensis,Meliaceae,726612.01,9664327.45,O,16.9,A,10.97,17.23,20100116-20100213,18.0,A,17.14,16.63,20110704-20110711,500.000640863,16.01,17.23,measured,1.1,observed,-2.0,15.8,15.78
TAP_A01,3310,Bertholletia excelsa,Lecythidaceae,726612.81,9664320.89,O,78.3,A,31.67,41.12,20100116-20100213,83.4,A,27.57,41.17,20110704-20110711,500.000640863,36.59,41.12,measured,5.0,observed,-2.0,73.4,39.13
TAP_A01,3311,Cecropia palmata,Urticaceae,726614.32,9664327.43,O,6.2,A,12.27,13.44,20100116-20100213,6.3,A,11.77,12.53,20110704-20110711,500.000640863,7.54,13.44,measured,0.1,observed,-2.0,6.1,13.12
TAP_A01,3312,,,726623.89,9664326.71,O,6.8,A,2.87,4.57,20100116-20100213,7.1,A,1.98,4.86,20110704-20110711,500.000640863,8.25,4.57,measured,0.3,observed,-2.0,6.5,4.28
TAP_A01,3313,,,726623.0,9664326.9,O,7.4,A,2.29,3.44,20100116-20100213,7.4,D,0.85,1.77,20110704-20110711,500.000640863,8.51,3.44,measured,0.0,observed,-2.0,7.4,3.44
TAP_A01,3314,Carapa guianensis,Meliaceae,726627.4,9664326.7,O,8.7,A,10.69,14.01,20100116-20100213,9.9,A,10.69,14.91,20110704-20110711,500.000640863,10.55,14.01,measured,1.2,observed,-2.0,7.5,11.42
TAP_A01,3315,,,726632.19,9664326.4,O,10.0,A,6.2,15.91,20100116-20100213,10.1,A,7.54,15.43,20110704-20110711,500.000640863,10.7,15.91,measured,0.1,observed,-2.0,9.9,15.69
TAP_A01,3316,Laetia procera,Salicaceae,726632.62,9664323.71,O,58.6,A,18.99,27.02,20100116-20100213,59.1,A,28.62,35.76,20110704-20110711,500.000640863,31.72,27.02,measured,0.5,observed,-2.0,58.1,26.81
TAP_A01,3317,Carapa guianensis,Meliaceae,726633.28,9664326.18,O,14.7,A,15.73,18.31,20100116-20100213,16.5,A,22.26,33.95,20110704-20110711,500.000640863,15.1,18.31,measured,1.8,observed,-2.0,12.9,15.45
TAP_A01,3318,,,726635.39,9664326.3,O,5.3,A,9.56,11.95,20100116-20100213,5.7,A,8.04,11.64,20110704-20110711,500.000640863,6.99,11.95,measured,0.4,observed,-2.0,4.9,10.65
TAP_A01,3319,,,726644.45,9664323.78,O,24.0,A,8.01,11.31,20100116-20100213,24.1,A,9.06,11.53,20110704-20110711,500.000640863,19.35,11.31,measured,0.1,observed,-2.0,23.9,11.25
TAP_A01,3320,,,726646.06,9664325.53,O,7.7,A,9.46,14.31,20100116-20100213,8.3,A,10.64,15.4,20110704-20110711,500.000640863,9.27,14.31,measured,0.6,observed,-2.0,7.1,12.74
TAP_A01,3321,,,726648.83,9664325.01,O,6.2,A,5.41,8.71,20100116-20100213,6.5,A,4.48,10.81,20110704-20110711,500.000640863,7.72,8.71,measured,0.3,observed,-2.0,5.9,8.1
TAP_A01,3322,,,726649.37,9664324.02,O,14.8,A,14.39,17.81,20100116-20100213,16.2,A,12.35,17.71,20110704-20110711,500.000640863,14.91,17.81,measured,1.4,observed,-2.0,13.4,15.62
TAP_A01,3323,,,726651.76,9664325.33,O,8.5,A,8.33,11.08,20100116-20100213,8.5,A,6.69,9.73,20110704-20110711,500.000640863,9.43,11.08,measured,0.0,observed,-2.0,8.5,11.08
TAP_A01,3324,Bertholletia excelsa,Lecythidaceae,726664.21,9664324.25,O,5.2,A,7.82,11.52,20100116-20100213,5.4,A,7.02,13.75,20110704-20110711,500.000640863,6.71,11.52,measured,0.2,observed,-2.0,5.0,10.87
TAP_A01,3325,Goupia glabra,Goupiaceae,726664.67,9664321.96,O,26.5,A,17.88,22.32,20100116-20100213,28.1,A,15.53,24.06,20110704-20110711,500.000640863,21.28,22.32,measured,1.6,observed,-2.0,24.9,20.72
TAP_A01,3326,Anacardium spruceanum,Anacardiaceae,726698.37,9664319.21,O,49.7,A,24.87,29.3,20100116-20100213,49.8,A,20.71,28.51,20110704-20110711,500.000640863,29.22,29.3,measured,0.1,observed,-2.0,49.6,29.24
TAP_A01,3327,,,726701.91,9664321.34,P,55.1,A,2.53,14.03,20100116-20100213,57.8,A,4.59,14.16,20110704-20110711,500.000640863,31.39,14.03,measured,2.7,observed,-2.0,52.4,13.39
TAP_A01,3328,,,726721.85,9664319.8,L,17.5,A,,,20100116-20100213,17.9,A,,,20110704-20110711,500.000640863,15.95,15.03,local_fit,0.4,observed,-2.0,17.1,14.58
TAP_A01,3329,,,726721.8,9664317.35,O,78.7,A,33.73,42.73,20100116-20100213,79.2,A,33.73,42.73,20110704-20110711,500.000640863,35.88,42.73,measured,0.5,observed,-2.0,78.2,42.53
TAP_A01,3330,Ecclinusa ramiflora,Sapotaceae,726729.56,9664318.12,O,31.1,A,25.54,30.06,20100116-20100213,31.2,A,21.1,29.7,20110704-20110711,500.000640863,22.65,30.06,measured,0.1,observed,-2.0,31.0,29.94
TAP_A01,3331,Eschweilera grandifolia,Lecythidaceae,726736.43,9664319.09,O,39.0,A,26.08,30.62,20100116-20100213,39.5,A,20.75,29.12,20110704-20110711,500.000640863,25.89,30.62,measured,0.5,observed,-2.0,38.5,30.19
TAP_A01,3332,,,726751.66,9664319.04,O,20.4,A,13.69,14.6,20100116-20100213,21.5,A,14.66,17.89,20110704-20110711,500.000640863,17.99,14.6,measured,1.1,observed,-2.0,19.3,13.61
TAP_A01,3333,,,726758.83,9664318.39,O,20.0,A,12.83,16.79,20100116-20100213,20.4,A,15.62,21.87,20110704-20110711,500.000640863,17.39,16.79,measured,0.4,observed,-2.0,19.6,16.36
TAP_A01,3334,,,726762.83,9664315.04,P,36.5,A,3.22,14.98,20100116-20100213,38.2,A,0.57,12.76,20110704-20110711,500.000640863,25.42,14.98,measured,1.7,observed,-2.0,34.8,14.22
TAP_A01,3335,Protium hepytaphillum ,Burseraceae,726773.34,9664316.49,O,16.2,A,13.23,15.57,20100116-20100213,16.8,A,8.09,18.46,20110704-20110711,500.000640863,15.29,15.57,measured,0.6,observed,-2.0,15.6,14.81
TAP_A01,3336,,,726776.11,9664315.91,P,49.8,A,1.97,9.27,20100116-20100213,50.7,A,,10.33,20110704-20110711,500.000640863,29.48,9.27,measured,0.9,observed,-2.0,48.9,9.11
TAP_A01,3337,Inga marginata,Fabaceae,726780.3,9664317.16,O,26.0,A,12.39,19.87,20100116-20100213,26.6,A,2.31,3.94,20110704-20110711,500.000640863,20.58,19.87,measured,0.6,observed,-2.0,25.4,19.31
